,OverallPlantYield_bbl_day,OverallPlantEnergyEfficiency_%,TotalRevenue_$,TotalCost_$
2023-08-04 18:00:00,2321.7154475693133,1692.3028409966657,185737.23580554506,62416.279127513946
2023-08-04 19:00:00,1968.767699700097,2194.674335225443,157501.41597600776,55849.0793496759
2023-08-04 20:00:00,2461.0281313352843,1600.0610217011233,196882.25050682275,63388.484990989404
2023-08-04 21:00:00,2134.129942252446,1903.518013571173,170730.3953801957,56879.34614917011
2023-08-04 22:00:00,2262.3858050000276,1891.3953657803247,180990.8644000022,63165.6453124394
2023-08-04 23:00:00,2248.9038776877387,2086.794605904255,179912.3102150191,62031.65738029804
2023-08-05 00:00:00,2514.3968389852607,1414.4442939593728,201151.74711882084,65159.5574424269
2023-08-05 01:00:00,2377.814474904817,1475.7389778848144,190225.15799238536,60684.561730913556
2023-08-05 02:00:00,2097.457266114983,1774.715612414741,167796.58128919866,58484.14814205464
2023-08-05 03:00:00,2396.162143397015,1670.6008449269366,191692.97147176118,62676.27478104079
2023-08-05 04:00:00,2060.370513981732,1789.0320915647737,164829.64111853857,55886.52959378443
2023-08-05 05:00:00,1900.4840205004207,1967.3930916413174,152038.72164003365,54083.12616649471
2023-08-05 06:00:00,2518.852037566739,1687.4455926267156,201508.16300533913,68478.48081353547
2023-08-05 07:00:00,2479.284748998961,1658.305369289062,198342.77991991688,67614.0161224649
2023-08-05 08:00:00,2123.7679500084223,1600.1058672586641,169901.4360006738,56373.10914266728
2023-08-05 09:00:00,2026.1088583158557,1696.6353952404613,162088.70866526847,55125.99714457696
2023-08-05 10:00:00,2354.5386701992,1580.6662563379125,188363.093615936,62457.94177877174
2023-08-05 11:00:00,2126.1234570939155,1970.976864754525,170089.87656751325,60655.183132547114
2023-08-05 12:00:00,2035.8458270272401,1790.019207444082,162867.6661621792,56162.36618165016
2023-08-05 13:00:00,2106.462770547945,1910.499907672352,168517.02164383561,57108.00397638204
2023-08-05 14:00:00,2181.976515485206,1908.1312767998322,174558.1212388165,60952.16336530127
2023-08-05 15:00:00,2018.3272181619586,1848.1988573274607,161466.17745295668,55830.44789897959
2023-08-05 16:00:00,2341.737151395564,1601.285289246593,187338.97211164513,61389.708302535946
2023-08-05 17:00:00,2169.585517941793,1625.3740508247965,173566.84143534343,56497.546510481596
2023-08-05 18:00:00,2350.2246578423847,1520.2626680175508,188017.97262739076,61704.18180694656
2023-08-05 19:00:00,2572.383632155258,1643.0730147602417,205790.69057242066,68226.7793449247
2023-08-05 20:00:00,2073.690818512251,1895.3902385911128,165895.2654809801,59717.08508765642
2023-08-05 21:00:00,2294.6506880685592,1740.6279167746247,183572.05504548474,60812.55225894829
2023-08-05 22:00:00,2325.2527577757733,1620.3125760745188,186020.22062206187,65012.453750928806
2023-08-05 23:00:00,2293.995292736552,1825.9662077821317,183519.62341892417,62293.05781519987
2023-08-06 00:00:00,2360.3320824230073,1954.8136682542008,188826.56659384057,66032.60089344435
2023-08-06 01:00:00,2203.18204348301,1801.840889778299,176254.5634786408,61558.14628765569
2023-08-06 02:00:00,2406.038931362737,1758.8977720365954,192483.11450901895,64598.19484890669
2023-08-06 03:00:00,2297.7646128712877,1702.8982748834885,183821.169029703,61250.13608813507
2023-08-06 04:00:00,2167.831372910967,1789.2801573429253,173426.50983287735,59076.293586081374
2023-08-06 05:00:00,2089.0171645128653,1816.742873748923,167121.37316102922,58008.13104138666
2023-08-06 06:00:00,2399.1769729134594,1599.522838082882,191934.15783307675,64246.61895528144
2023-08-06 07:00:00,2123.212968787999,2150.4424503397795,169857.03750303993,59739.142527404256
2023-08-06 08:00:00,2051.639541258034,1934.9186380666404,164131.16330064274,57104.825870703615
2023-08-06 09:00:00,2632.466388734925,1638.771759940639,210597.31109879402,68653.44146913507
2023-08-06 10:00:00,2413.1665330837122,1547.6645267710176,193053.322646697,63105.31221831078
2023-08-06 11:00:00,1940.3106250641397,1847.8704435931604,155224.8500051312,53567.2884680182
2023-08-06 12:00:00,2504.7571875016556,1717.9495472238639,200380.57500013243,67294.41288503773
2023-08-06 13:00:00,2237.040061285058,1885.8246108584208,178963.20490280463,60174.02804012762
2023-08-06 14:00:00,2321.1424194416186,1515.4884010703363,185691.39355532947,59806.783577228765
2023-08-06 15:00:00,2113.205538039725,1832.7726579760879,169056.443043178,57999.30266233859
2023-08-06 16:00:00,2562.376603726254,1656.3325161215512,204990.12829810032,67953.47257916907
2023-08-06 17:00:00,2284.957163317369,1722.9007472401393,182796.57306538953,62542.16058003724
2023-08-06 18:00:00,2521.943172566085,1668.1894340288768,201755.45380528682,64824.76398246648
2023-08-06 19:00:00,2190.706776542681,1982.0040682777699,175256.54212341446,60840.85131477653
2023-08-06 20:00:00,2529.3944265939895,1642.6501818903464,202351.55412751916,68783.06621919513
2023-08-06 21:00:00,1774.8264304318996,1824.134610794491,141986.11443455197,50389.94909621719
2023-08-06 22:00:00,2214.3478991164275,1665.495353926007,177147.83192931418,60098.4208081177
2023-08-06 23:00:00,1874.0374271295534,1977.7416994470589,149922.99417036428,52766.50603577681
2023-08-07 00:00:00,2178.53347303567,1834.9309116004913,174282.6778428536,60896.80416974703
2023-08-07 01:00:00,2104.082817574139,1903.163573783796,168326.62540593112,57073.68413510462
2023-08-07 02:00:00,1959.2740778198372,1900.1526580044224,156741.92622558697,53798.60299425099
2023-08-07 03:00:00,2173.738678950853,1704.0328905210008,173899.09431606822,60664.637462282044
2023-08-07 04:00:00,2222.4277879862184,1788.6109669129091,177794.22303889747,58818.950694928375
2023-08-07 05:00:00,1974.3377711107923,2031.8714920998914,157947.0216888634,57553.63261405171
2023-08-07 06:00:00,2101.2603652148127,1673.1595197569216,168100.82921718503,58865.94738580927
2023-08-07 07:00:00,1933.0465682828994,1815.891357372588,154643.72546263196,51836.024325920946
2023-08-07 08:00:00,2369.8015406216086,1382.501984442501,189584.1232497287,60708.644151708926
2023-08-07 09:00:00,2489.14287049433,1722.5726173559387,199131.4296395464,64266.04963748712
2023-08-07 10:00:00,2110.54882501581,1958.6633520985768,168843.9060012648,58750.5342525141
2023-08-07 11:00:00,2175.8527911542815,1704.118619304204,174068.2232923425,60924.05099785556
2023-08-07 12:00:00,2059.805532447349,1875.9612095821346,164784.44259578793,55446.53278555304
2023-08-07 13:00:00,2311.6641046778936,1724.8356223617786,184933.12837423148,61351.81390808245
2023-08-07 14:00:00,2238.3153944743544,1996.9704655856603,179065.23155794834,62730.903230308846
2023-08-07 15:00:00,2268.9267727149627,1842.0028223987515,181514.14181719703,63095.46032821627
2023-08-07 16:00:00,2160.5445987396115,1738.0601905604663,172843.56789916893,58342.03529438253
2023-08-07 17:00:00,2379.8203199140007,1498.5305864244403,190385.62559312006,62577.12699271573
2023-08-07 18:00:00,2616.6684728360838,1616.1505582331579,209333.4778268867,66635.60756510458
2023-08-07 19:00:00,2663.0107488568065,1639.6623016223457,213040.85990854452,71504.38964744515
2023-08-07 20:00:00,2329.700646738909,1758.9551178067622,186376.05173911274,61607.25690951039
2023-08-07 21:00:00,2263.1165315279477,1684.9852236983659,181049.3225222358,60731.266014241184
2023-08-07 22:00:00,2509.36691881305,1379.445822080954,200749.35350504398,65098.49253036668
2023-08-07 23:00:00,2077.3755971090304,1794.253231499777,166190.04776872243,57521.76267355473
2023-08-08 00:00:00,2061.1876315630675,1875.4248750071895,164895.0105250454,58518.471258351026
2023-08-08 01:00:00,2347.506834921639,1534.2011457669205,187800.5467937311,61487.678237735265
2023-08-08 02:00:00,2207.2885684281596,1774.1886831853328,176583.08547425276,58772.26586063895
2023-08-08 03:00:00,1914.2963613015356,1917.930591218434,153143.70890412285,54807.15041540127
2023-08-08 04:00:00,2217.2745290517446,2071.761601736085,177381.96232413957,63379.52593365425
2023-08-08 05:00:00,2405.1648682455725,1860.6969110952357,192413.1894596458,65016.220637377584
2023-08-08 06:00:00,2230.998041753352,1696.5835275102672,178479.84334026815,59422.97518667081
2023-08-08 07:00:00,2182.296182591377,1783.405760493874,174583.69460731017,61587.42215349495
2023-08-08 08:00:00,2382.7390435084053,1606.4543175761894,190619.12348067242,60907.30652304973
2023-08-08 09:00:00,2350.8169807412687,1782.9549036490064,188065.3584593015,63108.30872748274
2023-08-08 10:00:00,1912.7025251303594,2041.2530027987948,153016.20201042877,56349.92451667078
2023-08-08 11:00:00,2249.15491502638,1763.9317619981146,179932.3932021104,61198.94700564621
2023-08-08 12:00:00,2437.954576206876,1606.2822496417414,195036.36609655007,64587.40945932783
2023-08-08 13:00:00,1958.6299759476583,1849.3659864646258,156690.39807581267,54713.78544631519
2023-08-08 14:00:00,2186.2438425778782,1628.7841805632222,174899.50740623026,58175.68956680171
2023-08-08 15:00:00,2265.661030601097,1649.888823536496,181252.88244808777,60654.843576088264
2023-08-08 16:00:00,2098.0284606840296,1708.8247652083155,167842.27685472235,56319.61728214563
2023-08-08 17:00:00,2150.2012401621473,1802.472979680194,172016.09921297178,58362.53331340361
2023-08-08 18:00:00,2279.7236082025875,1727.8709886184786,182377.888656207,59009.02470031448
2023-08-08 19:00:00,2346.1411876730563,1684.8310830190612,187691.2950138445,61775.88175496122
2023-08-08 20:00:00,2329.8370675912265,1649.2758116556968,186386.96540729812,60921.08855428849
2023-08-08 21:00:00,1825.3012660015552,2040.1806663359491,146024.10128012442,52869.96914924398
2023-08-08 22:00:00,2240.4840559590903,1805.4548529825972,179238.72447672722,61516.44326316452
2023-08-08 23:00:00,2686.1094610666532,1626.3876265087533,214888.75688533226,71640.90790744772
2023-08-09 00:00:00,2027.7419069221219,2159.111074765165,162219.35255376974,57128.0718058911
2023-08-09 01:00:00,1996.4708221860758,1718.3376006671888,159717.66577488606,55492.901863248335
2023-08-09 02:00:00,2600.7173215210287,1494.7379408064196,208057.38572168228,65961.37235310498
2023-08-09 03:00:00,2292.0121261936547,1658.5937692201035,183360.97009549238,62350.54737885164
2023-08-09 04:00:00,2322.2688641286823,1514.485156762126,185781.50913029458,61054.3640043877
2023-08-09 05:00:00,2396.9425297841244,1767.9660072497124,191755.40238272995,63696.099533162305
2023-08-09 06:00:00,1921.7542257027549,2160.344392576094,153740.33805622038,55834.63167428469
2023-08-09 07:00:00,2216.759058174741,1619.4656180016611,177340.72465397927,58107.77007761577
2023-08-09 08:00:00,2179.6819681896714,1877.3309019701667,174374.5574551737,58590.580827687794
2023-08-09 09:00:00,1987.7032383091039,1981.9218471696768,159016.2590647283,56188.62313678509
2023-08-09 10:00:00,2228.5336252788634,1592.3578732559413,178282.69002230908,58265.10951934755
2023-08-09 11:00:00,2452.9433888263243,1713.851031606276,196235.47110610595,64575.8871496019
2023-08-09 12:00:00,2387.0234185121926,1962.5726096346832,190961.8734809754,65580.79477305792
2023-08-09 13:00:00,2601.7233670041187,1656.3423257035051,208137.8693603295,69432.37213092452
2023-08-09 14:00:00,2403.2039687405577,1681.9388915991226,192256.31749924461,64852.79355197143
2023-08-09 15:00:00,2210.3672826035445,1780.571764819522,176829.38260828354,59690.93228512327
2023-08-09 16:00:00,2177.831063893663,1694.9380424560254,174226.48511149306,56908.56632730032
2023-08-09 17:00:00,2523.008254762357,1569.5664944920104,201840.66038098856,65609.87798368227
2023-08-09 18:00:00,2609.0862614131042,1702.5392684576645,208726.90091304833,67674.80609667966
2023-08-09 19:00:00,2403.3232016852576,1645.731281391331,192265.8561348206,61517.613923759534
2023-08-09 20:00:00,2062.894254523165,1735.3943643417304,165031.5403618532,56905.97557305677
2023-08-09 21:00:00,2354.332771939307,1530.627413307769,188346.62175514456,63947.302269974156
2023-08-09 22:00:00,2628.1919202056106,1598.3542041216265,210255.35361644885,68711.46590471946
2023-08-09 23:00:00,2601.9227722390906,1530.6312785501473,208153.82177912723,67389.52237644495
2023-08-10 00:00:00,2487.122623020834,1597.3814639174493,198969.80984166672,66476.33083751841
2023-08-10 01:00:00,2299.3857229363393,1817.9113264517596,183950.85783490713,62989.48242033915
2023-08-10 02:00:00,2071.3831336804114,1624.5397057025841,165710.6506944329,53678.718440922596
2023-08-10 03:00:00,2260.719810139947,1749.683092800213,180857.5848111958,61380.20961466709
2023-08-10 04:00:00,2272.894501725769,1683.008577819017,181831.5601380615,60524.377511479455
2023-08-10 05:00:00,2130.104731934225,1608.4532315856873,170408.378554738,56495.3565461755
2023-08-10 06:00:00,1863.1468981692242,2122.0991069977877,149051.75185353792,51862.680521843045
2023-08-10 07:00:00,2335.1030191431664,1585.5757564237538,186808.24153145333,61900.68067141198
2023-08-10 08:00:00,2320.2216463133946,1720.2119341572263,185617.73170507158,61666.58631792605
2023-08-10 09:00:00,2299.751493103011,1708.0329945569479,183980.11944824088,62807.75849018018
2023-08-10 10:00:00,2474.560929743542,1706.5601478646358,197964.87437948337,64879.32674688108
2023-08-10 11:00:00,2402.1239026816684,1627.2692430389263,192169.91221453348,63469.27452845732
2023-08-10 12:00:00,1979.3991440998452,2121.8940466574795,158351.93152798762,55605.77410014845
2023-08-10 13:00:00,2101.4434653000435,1899.3323822659083,168115.47722400347,58901.15372585917
2023-08-10 14:00:00,2414.023798203624,1759.330703749421,193121.90385628992,64068.90561620978
2023-08-10 15:00:00,2424.752821283015,1580.840514460661,193980.22570264118,62814.05634107752
2023-08-10 16:00:00,2037.4901131080942,1791.2528870035344,162999.20904864755,57155.0451496619
2023-08-10 17:00:00,2054.153463245035,1980.229741666258,164332.27705960278,56825.657080806806
2023-08-10 18:00:00,2328.0644831062073,1498.7694323112337,186245.15864849658,59510.227702298296
2023-08-10 19:00:00,2322.8560040524876,1502.7878742260136,185828.48032419902,60164.121922552695
2023-08-10 20:00:00,2230.2682190260152,1777.7129009146809,178421.4575220812,60804.531161256265
2023-08-10 21:00:00,1865.5440399047857,2157.6020650841892,149243.52319238285,54947.32065044396
2023-08-10 22:00:00,2215.6462593167253,1833.7726493979408,177251.70074533802,61138.29315109461
2023-08-10 23:00:00,2275.2012472213128,1774.6951155852762,182016.09977770504,62544.125489337166
2023-08-11 00:00:00,1971.2368821464229,1577.7426514680715,157698.95057171382,53163.51824463501
2023-08-11 01:00:00,2007.264235402506,1625.3638725186331,160581.1388322005,53269.9015067983
2023-08-11 02:00:00,2159.8145661372305,1781.4664869142696,172785.16529097845,59641.43659675099
2023-08-11 03:00:00,2392.238617124767,1636.1742963828553,191379.08936998138,62630.09000260299
2023-08-11 04:00:00,2473.115649385487,1692.9133835028874,197849.25195083895,67107.14587619566
2023-08-11 05:00:00,2224.0738467029732,1496.7844024262968,177925.90773623786,58766.32625730004
2023-08-11 06:00:00,2177.8135880696664,1820.0905649397914,174225.0870455733,61121.0968785873
2023-08-11 07:00:00,2379.102064839856,1582.2905349755831,190328.16518718848,63771.9180520466
2023-08-11 08:00:00,2191.10389808649,1771.733354969171,175288.3118469192,59409.67136776104
2023-08-11 09:00:00,2410.4451466736705,1734.9510381613438,192835.61173389363,63475.593236089204
2023-08-11 10:00:00,2086.6636666405097,1778.2285036473866,166933.0933312408,58740.3114634551
2023-08-11 11:00:00,2343.448145784979,1835.9732926233598,187475.85166279832,63585.23568863299
2023-08-11 12:00:00,2128.0312967508016,1868.1505284832358,170242.50374006413,59556.99368257422
2023-08-11 13:00:00,2656.70058051627,1458.731533285887,212536.0464413016,69038.99841540863
2023-08-11 14:00:00,2503.581008880827,1608.1642790787455,200286.48071046616,65506.880615298076
2023-08-11 15:00:00,2138.7133453545694,1844.63751728073,171097.06762836553,58597.40337315529
2023-08-11 16:00:00,2212.0648183313047,1796.1352172461752,176965.18546650436,61649.72148028546
2023-08-11 17:00:00,2486.7766512782605,1687.2716686649596,198942.13210226083,66387.01524044096
2023-08-11 18:00:00,1933.4956892786606,2101.7924775478805,154679.65514229285,55761.08285396103
2023-08-11 19:00:00,2329.496685704486,1680.058204539986,186359.73485635887,63414.24591986582
2023-08-11 20:00:00,2365.0097248514558,1745.9436503128852,189200.77798811646,63062.637797526906
2023-08-11 21:00:00,2174.350586009402,1697.163790677758,173948.04688075214,58264.41396028568
2023-08-11 22:00:00,2031.1447914420605,1858.8076892953582,162491.58331536484,57319.920453869716
2023-08-11 23:00:00,2240.23798836723,1813.748497043196,179219.0390693784,61042.1223638525
2023-08-12 00:00:00,2160.7785911278943,1946.270405748192,172862.28729023156,60054.966825989366
2023-08-12 01:00:00,2242.910968061908,1709.5468662222984,179432.87744495264,61580.162378760346
2023-08-12 02:00:00,2028.0068617254622,1789.2786547616176,162240.54893803698,55344.51418289662
2023-08-12 03:00:00,2042.5019990971123,1803.624083066732,163400.15992776898,56749.680673225885
2023-08-12 04:00:00,2260.2806311297772,1691.379362801115,180822.45049038218,61155.24802677645
2023-08-12 05:00:00,2015.359651671315,1735.8761216956148,161228.7721337052,54343.12695140574
2023-08-12 06:00:00,2295.289804297581,1847.1197246068052,183623.1843438065,61838.16082438937
2023-08-12 07:00:00,2369.1804703791167,1833.9654898013027,189534.43763032934,62693.31286939561
2023-08-12 08:00:00,1990.1706417267278,1678.6299765261306,159213.6513381382,54127.45016658395
2023-08-12 09:00:00,2121.806865064529,1918.9806319545885,169744.54920516233,60143.7434141831
2023-08-12 10:00:00,2340.546550405413,1765.0044569073036,187243.72403243306,63649.35539631193
2023-08-12 11:00:00,2261.162702926347,1886.7925703368123,180893.01623410775,60477.46018015142
2023-08-12 12:00:00,2091.8006071444333,1990.1997542695308,167344.04857155465,58078.30198690415
2023-08-12 13:00:00,2100.454653737327,1908.9680792657318,168036.37229898619,59218.843934291595
2023-08-12 14:00:00,2014.8976420664806,2109.5535312124643,161191.81136531846,56373.33013586767
2023-08-12 15:00:00,2226.7381342080457,1671.873238674015,178139.05073664367,60931.252635499346
2023-08-12 16:00:00,2196.394121770581,1717.9703955043656,175711.5297416465,58868.022419661254
2023-08-12 17:00:00,2222.445973050802,1946.1344307817556,177795.67784406416,62785.628028537416
2023-08-12 18:00:00,2249.4513544894576,1789.7281057469072,179956.1083591566,60830.940371004246
2023-08-12 19:00:00,2252.8430942281116,1637.0874239716632,180227.44753824893,58322.011249714276
2023-08-12 20:00:00,2201.89256568587,1790.5785281670987,176151.4052548696,61685.169014607025
2023-08-12 21:00:00,2142.836874417114,1671.6368529476022,171426.9499533691,57015.99491310291
2023-08-12 22:00:00,2373.210539338883,1576.9546922800857,189856.84314711063,60663.30825928329
2023-08-12 23:00:00,2203.617548900669,2019.8348521618614,176289.40391205353,62256.77354351421
2023-08-13 00:00:00,2171.8704352616255,1850.8568390310663,173749.63482093005,58442.527219312244
2023-08-13 01:00:00,2172.7180118671927,1606.0006617194233,173817.44094937542,58728.30484847476
2023-08-13 02:00:00,2179.572631977231,1697.6588246076922,174365.8105581785,59669.81240849865
2023-08-13 03:00:00,2116.1614189646752,1774.0851835062297,169292.91351717402,58725.573848034415
2023-08-13 04:00:00,2442.608745472984,1633.6869068571327,195408.69963783873,62419.16756331291
2023-08-13 05:00:00,2238.6087333912656,2035.7331034292386,179088.69867130124,61938.77671550395
2023-08-13 06:00:00,2303.821321935964,1797.3722350790722,184305.70575487713,64563.480447070586
2023-08-13 07:00:00,2401.2337105428114,1546.0885779907414,192098.69684342493,60118.21218005012
2023-08-13 08:00:00,2443.955863861638,1728.5278512269472,195516.46910893105,65760.6901164133
2023-08-13 09:00:00,2350.4577606745543,1746.954545504422,188036.62085396436,63423.396024555725
2023-08-13 10:00:00,2454.0517474936014,1532.563932386074,196324.13979948813,62906.80126551296
2023-08-13 11:00:00,1893.12205361536,1843.3468398082089,151449.7642892288,51177.93632500997
2023-08-13 12:00:00,2326.159965896954,1784.2047413664843,186092.7972717563,63480.87012646839
2023-08-13 13:00:00,2127.5676903047133,1758.9304670408392,170205.41522437707,57638.16111688134
2023-08-13 14:00:00,2120.010628123537,1689.2276877942422,169600.85024988296,59588.50788170341
2023-08-13 15:00:00,2283.810096633575,1876.3159375147995,182704.807730686,61663.93120393864
2023-08-13 16:00:00,2459.7646170266426,1848.9792892388032,196781.1693621314,65661.0877295573
2023-08-13 17:00:00,2469.569260105136,1581.748043193864,197565.54080841088,65264.3482589615
2023-08-13 18:00:00,2530.53744479326,1427.4989633527518,202442.99558346078,63669.392142283556
2023-08-13 19:00:00,2233.2272337649656,1727.413731307367,178658.17870119726,62631.10848849965
2023-08-13 20:00:00,2194.956892664684,1722.9753285268152,175596.55141317472,58815.288059707986
2023-08-13 21:00:00,2110.438737050772,1764.3785540835313,168835.09896406176,57639.30807343296
2023-08-13 22:00:00,2428.342007345359,1594.5332329997557,194267.36058762873,64186.393274747876
2023-08-13 23:00:00,2020.8052616079308,2002.9169264744862,161664.42092863447,58146.593165522434
2023-08-14 00:00:00,2239.591264723591,1849.183381605833,179167.30117788728,62106.68804742497
2023-08-14 01:00:00,2102.305521750188,2007.9695838894668,168184.44174001503,61878.17783770639
2023-08-14 02:00:00,2049.532463668338,1985.0782311973558,163962.59709346705,57463.80959488485
2023-08-14 03:00:00,2271.8637487285805,1811.8708901015502,181749.09989828645,62244.12911944337
2023-08-14 04:00:00,2249.600455494143,1576.2477809374652,179968.03643953142,57779.81867295976
2023-08-14 05:00:00,1997.8115632609863,1845.634710998695,159824.92506087892,53275.77167779351
2023-08-14 06:00:00,2331.701939351745,1940.6956010292092,186536.15514813957,62857.487694748874
2023-08-14 07:00:00,2027.7981893869992,1973.7935172758614,162223.85515095992,55841.68016292986
2023-08-14 08:00:00,2115.922328568141,1644.4458035764012,169273.78628545126,56805.41435538557
2023-08-14 09:00:00,2259.4202955874007,1616.1932354837954,180753.62364699206,59908.44619013858
2023-08-14 10:00:00,1891.3344854686852,2115.13421175052,151306.75883749482,56009.159078798126
2023-08-14 11:00:00,2385.5106681610832,1584.3924650530187,190840.85345288666,63373.49628871882
2023-08-14 12:00:00,2457.3730739788057,1484.1821716981228,196589.84591830446,61888.41413493428
2023-08-14 13:00:00,2158.0948398780884,2075.7177906479965,172647.58719024708,63243.81071699314
2023-08-14 14:00:00,2171.815723869132,1664.8673219221635,173745.25790953054,58350.86032100214
2023-08-14 15:00:00,2264.0697934949376,1871.8282063764157,181125.58347959502,62407.902369053954
2023-08-14 16:00:00,2141.0688095950577,1857.1704801316737,171285.5047676046,60492.94336054942
2023-08-14 17:00:00,2217.9016990388573,1786.8944534950551,177432.13592310858,58563.93739450482
2023-08-14 18:00:00,1902.4625286771138,2051.9472356829806,152197.0022941691,52613.03814177893
2023-08-14 19:00:00,2266.4740237008896,1639.9002118961005,181317.92189607117,61050.77659375232
2023-08-14 20:00:00,2324.6143771099746,1721.6500145223972,185969.15016879796,65819.1199811397
2023-08-14 21:00:00,2114.8941569961594,1582.1756842955228,169191.53255969274,57334.64556866148
2023-08-14 22:00:00,2221.507191071487,1511.3861456624209,177720.57528571895,59289.69850531504
2023-08-14 23:00:00,2325.086181731062,1675.8479411487656,186006.89453848495,62846.88928558488
2023-08-15 00:00:00,2025.5140699747521,2129.329342323215,162041.12559798016,56387.439627699394
2023-08-15 01:00:00,2318.8447623479124,1704.9446045658456,185507.58098783297,60461.260747724424
2023-08-15 02:00:00,2038.805419615905,1759.401671321454,163104.4335692724,56266.98094288441
2023-08-15 03:00:00,2487.980861012952,1694.795800181682,199038.46888103615,66717.15660120145
2023-08-15 04:00:00,2198.5060041315473,1926.2650165992636,175880.4803305238,62897.41112935061
2023-08-15 05:00:00,2259.5791164600237,1809.3141099599702,180766.3293168019,63793.74622510646
2023-08-15 06:00:00,2409.0374206022557,1654.7573956330962,192722.99364818045,64188.519457329116
2023-08-15 07:00:00,2217.7708082782565,1768.7269615853786,177421.6646622605,60155.743081794266
2023-08-15 08:00:00,2317.681023818245,1743.9018096185873,185414.4819054596,64005.83816308595
2023-08-15 09:00:00,2164.245984629912,1792.373223139823,173139.67877039296,58944.42943191299
2023-08-15 10:00:00,1939.1188039259418,1969.2823592429893,155129.50431407534,54911.38362324625
2023-08-15 11:00:00,2487.844593978309,1718.1563059708733,199027.56751826472,66562.27244268762
2023-08-15 12:00:00,2157.518940173901,1739.0827093832722,172601.51521391206,58629.38148841391
2023-08-15 13:00:00,2330.4344500719153,1697.0264292623913,186434.75600575324,62826.985193410525
2023-08-15 14:00:00,2184.7938252889408,1799.9831639470763,174783.50602311525,61202.08850171276
2023-08-15 15:00:00,2075.6061267465925,1841.5187622975352,166048.4901397274,58025.61611199874
2023-08-15 16:00:00,2359.2602476125503,1673.7753778791846,188740.81980900402,62878.07879021984
2023-08-15 17:00:00,2531.6892450109735,1704.632778409512,202535.13960087788,66682.231146175
2023-08-15 18:00:00,2586.2581276964447,1604.6072937462743,206900.65021571558,68866.28784299415
2023-08-15 19:00:00,2095.4744412042655,1542.5375906378495,167637.95529634124,56394.22798909212
2023-08-15 20:00:00,2189.8229211235303,1752.174278956029,175185.83368988242,60430.64277822783
2023-08-15 21:00:00,1868.3199741105545,2025.8021619151987,149465.59792884436,53332.812532960714
2023-08-15 22:00:00,2052.35070366486,1859.232819217319,164188.05629318877,58334.43975443921
2023-08-15 23:00:00,1977.8972053078114,1786.4630489879748,158231.7764246249,53858.128863791855
2023-08-16 00:00:00,2325.6678778198384,1846.8409254546316,186053.43022558707,63471.21346301952
2023-08-16 01:00:00,2140.911581767887,1840.8583580171542,171272.92654143096,59846.756690571856
2023-08-16 02:00:00,2298.962255488456,1663.669991700161,183916.98043907646,62209.899138617504
2023-08-16 03:00:00,2108.6517942270657,1888.6651461522256,168692.14353816526,58371.448535735355
2023-08-16 04:00:00,2277.251275558341,1820.9304470926256,182180.1020446673,60750.42636055751
2023-08-16 05:00:00,2378.3400286327605,1565.82758226999,190267.20229062083,63567.355669528784
2023-08-16 06:00:00,2294.291611030527,1716.9781293208935,183543.32888244215,62150.65526247593
2023-08-16 07:00:00,2248.3457523333796,1829.7716274612487,179867.66018667037,60152.6890966984
2023-08-16 08:00:00,2029.3266558767348,1726.1978969744525,162346.13247013878,55537.30726675309
2023-08-16 09:00:00,2277.6694192083783,1579.28872652602,182213.55353667025,59576.08269504389
2023-08-16 10:00:00,2081.6956202608308,1791.5658344829783,166535.64962086646,58672.25565084716
2023-08-16 11:00:00,1973.384890434476,1934.9520510608897,157870.79123475807,56398.79242268671
2023-08-16 12:00:00,2210.6872911687797,1901.478807226489,176854.98329350236,60158.04185115566
2023-08-16 13:00:00,2190.3158737497624,1800.291716796582,175225.26989998098,61595.71712871954
2023-08-16 14:00:00,2542.85565190751,1571.3884167357187,203428.4521526008,65598.5864176513
2023-08-16 15:00:00,2133.2955058460743,1864.897715157464,170663.64046768594,59533.39674362987
2023-08-16 16:00:00,2544.3970125042706,1659.4721644848935,203551.76100034165,65327.042393340875
2023-08-16 17:00:00,2469.892609997595,1779.9342733258873,197591.4087998076,64621.14468254013
2023-08-16 18:00:00,1905.4185684922163,1875.573563393547,152433.4854793773,52757.59689147747
2023-08-16 19:00:00,2065.376681705537,1954.3850038119722,165230.13453644296,58150.51638358236
2023-08-16 20:00:00,2128.7420248554326,1861.1568626126093,170299.36198843463,60692.94790898958
2023-08-16 21:00:00,2284.3527694285417,1457.0927404103636,182748.22155428334,59580.01567577418
2023-08-16 22:00:00,2090.3949452887905,1404.3388461053069,167231.59562310323,54901.61126197438
2023-08-16 23:00:00,2295.1495182309345,1673.768260373285,183611.96145847475,61124.16171635306
2023-08-17 00:00:00,2428.520835444528,1561.2320979493143,194281.66683556224,62701.55239022299
2023-08-17 01:00:00,1988.5002944953458,1849.292687638535,159080.02355962765,55657.536639054546
2023-08-17 02:00:00,2128.32233002937,1913.0760170783144,170265.7864023496,58567.51869650651
2023-08-17 03:00:00,1975.0627645095237,1911.9131104305463,158005.02116076188,56731.702223591215
2023-08-17 04:00:00,2041.1629596609805,1841.759956322997,163293.03677287843,55679.58847362299
2023-08-17 05:00:00,2008.5368474955176,1691.2025692529944,160682.9477996414,55002.820086569176
2023-08-17 06:00:00,2303.3764756885485,1744.0107447805171,184270.11805508388,63080.668783071786
